type,Latitude,Longitude,country,Country,,Type
tsunami,38.567,14.833,ITALY,Italy,,Tsunami
tsunami,38.133,16.017,ITALY,Italy,,Tsunami
tsunami,38.67,16.07,ITALY,Italy,,Tsunami
tsunami,38.3,15.9,ITALY,Italy,,Tsunami
tsunami,46,8.7,ITALY,Italy,,Tsunami
tsunami,38,15,ITALY,Italy,,Tsunami
tsunami,43.967,12.667,ITALY,Italy,,Tsunami
tsunami,37.333,15.167,ITALY,Italy,,Tsunami
tsunami,38.583,16.2,ITALY,Italy,,Tsunami
tsunami,44.08,8,ITALY,Italy,,Tsunami
tsunami,38.25,15.717,ITALY,Italy,,Tsunami
tsunami,38.789,15.213,ITALY,Italy,,Tsunami
tsunami,40.85,14.25,ITALY,Italy,,Tsunami
tsunami,43.667,13.267000000000001,ITALY,Italy,,Tsunami
tsunami,38.789,15.213,ITALY,Italy,,Tsunami
tsunami,37.07,15.3,ITALY,Italy,,Tsunami
tsunami,38.789,15.213,ITALY,Italy,,Tsunami
tsunami,46.266999999999996,12.329,ITALY,Italy,,Tsunami
tsunami,38.789,15.213,ITALY,Italy,,Tsunami
volcano,40.827,14.139,Italy,Italy,,Volcano
volcano,37.1,12.7,Italy,Italy,,Volcano
volcano,41.73,12.7,Italy,Italy,,Volcano
volcano,37.748,14.999,Italy,Italy,,Volcano
volcano,40.73,13.897,Italy,Italy,,Volcano
volcano,38.49,14.933,Italy,Italy,,Volcano
volcano,38.638,15.064,Italy,Italy,,Volcano
volcano,36.77,12.02,Italy,Italy,,Volcano
volcano,38.789,15.213,Italy,Italy,,Volcano
volcano,40.821,14.426,Italy,Italy,,Volcano
volcano,38.404,14.962,Italy,Italy,,Volcano
volcano,42.6,11.93,Italy,Italy,,Volcano
tsunami,17.6,-76.5,JAMAICA,Jamaica,,Tsunami
tsunami,17.8,-76.7,JAMAICA,Jamaica,,Tsunami
tsunami,18.47,-77.92,JAMAICA,Jamaica,,Tsunami
tsunami,18,-76.8,JAMAICA,Jamaica,,Tsunami
tsunami,18.1,-77.3,JAMAICA,Jamaica,,Tsunami
tsunami,17.97,-76.8,JAMAICA,Jamaica,,Tsunami
tsunami,18,-76.8,JAMAICA,Jamaica,,Tsunami
tsunami,17.97,-76.8,JAMAICA,Jamaica,,Tsunami
tsunami,17.6,-76.7,JAMAICA,Jamaica,,Tsunami
earthquake,31.8881,131.341,Japan,Japan,,Earthquake
earthquake,31.7491,131.482,Japan,Japan,,Earthquake
earthquake,37.4574,137.239,Japan,Japan,,Earthquake
earthquake,33.1621,132.387,Japan,Japan,,Earthquake
earthquake,40.1385,141.706,Japan,Japan,,Earthquake
earthquake,28.4231,130.134,Japan,Japan,,Earthquake
earthquake,37.1035,141.143,Japan,Japan,,Earthquake
earthquake,37.8706,137.708,Japan,Japan,,Earthquake
earthquake,37.2326,136.788,Japan,Japan,,Earthquake
earthquake,37.5249,137.408,Japan,Japan,,Earthquake
earthquake,37.5575,137.384,Japan,Japan,,Earthquake
earthquake,37.2969,136.946,Japan,Japan,,Earthquake
earthquake,37.1959,136.87,Japan,Japan,,Earthquake
earthquake,37.4976,137.242,Japan,Japan,,Earthquake
earthquake,37.5067,137.239,Japan,Japan,,Earthquake
earthquake,31.8881,131.341,Japan,Japan,,Earthquake
earthquake,31.7491,131.482,Japan,Japan,,Earthquake
earthquake,37.4574,137.239,Japan,Japan,,Earthquake
earthquake,33.1621,132.387,Japan,Japan,,Earthquake
earthquake,40.1385,141.706,Japan,Japan,,Earthquake
earthquake,28.4231,130.134,Japan,Japan,,Earthquake
earthquake,37.1035,141.143,Japan,Japan,,Earthquake
earthquake,37.8706,137.708,Japan,Japan,,Earthquake
earthquake,37.2326,136.788,Japan,Japan,,Earthquake
earthquake,37.5249,137.408,Japan,Japan,,Earthquake
earthquake,37.5575,137.384,Japan,Japan,,Earthquake
earthquake,37.2969,136.946,Japan,Japan,,Earthquake
earthquake,37.1959,136.87,Japan,Japan,,Earthquake
earthquake,37.4976,137.242,Japan,Japan,,Earthquake
earthquake,37.5067,137.239,Japan,Japan,,Earthquake
earthquake,31.8881,131.341,Japan,Japan,,Earthquake
earthquake,31.7491,131.482,Japan,Japan,,Earthquake
earthquake,37.4574,137.239,Japan,Japan,,Earthquake
earthquake,33.1621,132.387,Japan,Japan,,Earthquake
earthquake,40.1385,141.706,Japan,Japan,,Earthquake
earthquake,28.4231,130.134,Japan,Japan,,Earthquake
earthquake,37.1035,141.143,Japan,Japan,,Earthquake
earthquake,37.8706,137.708,Japan,Japan,,Earthquake
earthquake,37.2326,136.788,Japan,Japan,,Earthquake
earthquake,37.5249,137.408,Japan,Japan,,Earthquake
earthquake,37.5575,137.384,Japan,Japan,,Earthquake
earthquake,37.2969,136.946,Japan,Japan,,Earthquake
earthquake,37.1959,136.87,Japan,Japan,,Earthquake
earthquake,37.4976,137.242,Japan,Japan,,Earthquake
earthquake,37.5067,137.239,Japan,Japan,,Earthquake
earthquake,31.8881,131.341,Japan,Japan,,Earthquake
earthquake,31.7491,131.482,Japan,Japan,,Earthquake
earthquake,37.4574,137.239,Japan,Japan,,Earthquake
earthquake,33.1621,132.387,Japan,Japan,,Earthquake
earthquake,40.1385,141.706,Japan,Japan,,Earthquake
earthquake,28.4231,130.134,Japan,Japan,,Earthquake
earthquake,37.1035,141.143,Japan,Japan,,Earthquake
earthquake,37.8706,137.708,Japan,Japan,,Earthquake
earthquake,37.2326,136.788,Japan,Japan,,Earthquake
earthquake,37.5249,137.408,Japan,Japan,,Earthquake
earthquake,37.5575,137.384,Japan,Japan,,Earthquake
earthquake,37.2969,136.946,Japan,Japan,,Earthquake
earthquake,37.1959,136.87,Japan,Japan,,Earthquake
earthquake,37.4976,137.242,Japan,Japan,,Earthquake
earthquake,37.5067,137.239,Japan,Japan,,Earthquake
earthquake,38.5129,141.641,Japan,Japan,,Earthquake
earthquake,38.9566,142.101,Japan,Japan,,Earthquake
earthquake,38.5129,141.641,Japan,Japan,,Earthquake
earthquake,38.9566,142.101,Japan,Japan,,Earthquake
earthquake,38.5129,141.641,Japan,Japan,,Earthquake
earthquake,38.9566,142.101,Japan,Japan,,Earthquake
earthquake,38.5129,141.641,Japan,Japan,,Earthquake
earthquake,38.9566,142.101,Japan,Japan,,Earthquake
tsunami,33.1,139.8,JAPAN,Japan,,Tsunami
tsunami,31.9,140,JAPAN,Japan,,Tsunami
tsunami,33.6,136,JAPAN,Japan,,Tsunami
tsunami,33.1,139.767,JAPAN,Japan,,Tsunami
tsunami,34.8,138.6,JAPAN,Japan,,Tsunami
tsunami,32.5,130.6,JAPAN,Japan,,Tsunami
tsunami,37.1,138,JAPAN,Japan,,Tsunami
tsunami,34.8,139,JAPAN,Japan,,Tsunami
tsunami,33.3,131.7,JAPAN,Japan,,Tsunami
tsunami,34.4,137.7,JAPAN,Japan,,Tsunami
tsunami,35.2,140.6,JAPAN,Japan,,Tsunami
tsunami,25,125.5,JAPAN,Japan,,Tsunami
tsunami,35.2,140.8,JAPAN,Japan,,Tsunami
tsunami,34.3,134,JAPAN,Japan,,Tsunami
tsunami,34,137,JAPAN,Japan,,Tsunami
tsunami,33.3,131.7,JAPAN,Japan,,Tsunami
tsunami,35.5,141,JAPAN,Japan,,Tsunami
tsunami,32.5,130.6,JAPAN,Japan,,Tsunami
tsunami,33.6,136.3,JAPAN,Japan,,Tsunami
tsunami,34.6,135.4,JAPAN,Japan,,Tsunami
tsunami,37.5,138.2,JAPAN,Japan,,Tsunami
tsunami,34.9,139.5,JAPAN,Japan,,Tsunami
tsunami,33.8,136.9,JAPAN,Japan,,Tsunami
tsunami,33.7,136.5,JAPAN,Japan,,Tsunami
tsunami,33.7,135.2,JAPAN,Japan,,Tsunami
tsunami,35.2,139.5,JAPAN,Japan,,Tsunami
tsunami,39,144,JAPAN,Japan,,Tsunami
tsunami,35.2,139.4,JAPAN,Japan,,Tsunami
tsunami,32.3,132,JAPAN,Japan,,Tsunami
tsunami,26.2,127.5,JAPAN,Japan,,Tsunami
tsunami,41,142.5,JAPAN,Japan,,Tsunami
tsunami,38.1,138.7,JAPAN,Japan,,Tsunami
tsunami,40.5,143,JAPAN,Japan,,Tsunami
tsunami,33.8,136.7,JAPAN,Japan,,Tsunami
tsunami,39,139.9,JAPAN,Japan,,Tsunami
tsunami,33.8,136.7,JAPAN,Japan,,Tsunami
tsunami,35.7,135.4,JAPAN,Japan,,Tsunami
tsunami,40.8,142,JAPAN,Japan,,Tsunami
tsunami,35.2,139.2,JAPAN,Japan,,Tsunami
tsunami,34,137.5,JAPAN,Japan,,Tsunami
tsunami,27.85,128.25,JAPAN,Japan,,Tsunami
tsunami,33.3,131.6,JAPAN,Japan,,Tsunami
tsunami,40,144,JAPAN,Japan,,Tsunami
tsunami,35,136.8,JAPAN,Japan,,Tsunami
tsunami,31.6,130.7,JAPAN,Japan,,Tsunami
tsunami,34.8,138.2,JAPAN,Japan,,Tsunami
tsunami,33.4,136.2,JAPAN,Japan,,Tsunami
tsunami,36.3,136,JAPAN,Japan,,Tsunami
tsunami,31.7,132,JAPAN,Japan,,Tsunami
tsunami,39.4,140.1,JAPAN,Japan,,Tsunami
tsunami,39,144.5,JAPAN,Japan,,Tsunami
tsunami,35.1,140.5,JAPAN,Japan,,Tsunami
tsunami,35,136.8,JAPAN,Japan,,Tsunami
tsunami,35.2,139.3,JAPAN,Japan,,Tsunami
tsunami,34.6,135.3,JAPAN,Japan,,Tsunami
tsunami,40.7,142,JAPAN,Japan,,Tsunami
tsunami,35,141.5,JAPAN,Japan,,Tsunami
tsunami,42.07,140.68,JAPAN,Japan,,Tsunami
tsunami,38.1,142,JAPAN,Japan,,Tsunami
tsunami,37.5,138,JAPAN,Japan,,Tsunami
tsunami,33.3,131.7,JAPAN,Japan,,Tsunami
tsunami,35.1,139.5,JAPAN,Japan,,Tsunami
tsunami,33,135,JAPAN,Japan,,Tsunami
tsunami,33,135.3,JAPAN,Japan,,Tsunami
tsunami,38.5,143.8,JAPAN,Japan,,Tsunami
tsunami,32.5,134,JAPAN,Japan,,Tsunami
tsunami,33,134.9,JAPAN,Japan,,Tsunami
tsunami,39,144.5,JAPAN,Japan,,Tsunami
tsunami,34.7,139.8,JAPAN,Japan,,Tsunami
tsunami,33.2,134.8,JAPAN,Japan,,Tsunami
tsunami,37.2,138.1,JAPAN,Japan,,Tsunami
tsunami,40.9,140.7,JAPAN,Japan,,Tsunami
tsunami,37.5,138.1,JAPAN,Japan,,Tsunami
tsunami,34.8,131.8,JAPAN,Japan,,Tsunami
tsunami,41,139.5,JAPAN,Japan,,Tsunami
tsunami,34,138.1,JAPAN,Japan,,Tsunami
tsunami,32.4,130.5,JAPAN,Japan,,Tsunami
tsunami,32.7,129.7,JAPAN,Japan,,Tsunami
tsunami,41.5,139.37,JAPAN,Japan,,Tsunami
tsunami,38,141,JAPAN,Japan,,Tsunami
tsunami,31.6,130.7,JAPAN,Japan,,Tsunami
tsunami,39.5,142,JAPAN,Japan,,Tsunami
tsunami,32.8,130.3,JAPAN,Japan,,Tsunami
tsunami,31.6,130.7,JAPAN,Japan,,Tsunami
tsunami,31.6,130.7,JAPAN,Japan,,Tsunami
tsunami,26.2,127.5,JAPAN,Japan,,Tsunami
tsunami,34.8,138.3,JAPAN,Japan,,Tsunami
tsunami,42.5,145,JAPAN,Japan,,Tsunami
tsunami,32.6,129.9,JAPAN,Japan,,Tsunami
tsunami,43.3,141.4,JAPAN,Japan,,Tsunami
tsunami,44.6,141.5,JAPAN,Japan,,Tsunami
tsunami,34.5,137.6,JAPAN,Japan,,Tsunami
tsunami,38.5,142,JAPAN,Japan,,Tsunami
tsunami,26.2,127.5,JAPAN,Japan,,Tsunami
tsunami,39.5,142.5,JAPAN,Japan,,Tsunami
tsunami,33.9,134.8,JAPAN,Japan,,Tsunami
tsunami,35.65,139.8,JAPAN,Japan,,Tsunami
tsunami,39.9,139.9,JAPAN,Japan,,Tsunami
tsunami,37.7,138.3,JAPAN,Japan,,Tsunami
tsunami,31.58,130.67,JAPAN,Japan,,Tsunami
tsunami,40.5,143.5,JAPAN,Japan,,Tsunami
tsunami,42,146,JAPAN,Japan,,Tsunami
tsunami,38.9,139.15,JAPAN,Japan,,Tsunami
tsunami,40.85,139.95,JAPAN,Japan,,Tsunami
tsunami,43.5,140.6,JAPAN,Japan,,Tsunami
tsunami,34.5,135.4,JAPAN,Japan,,Tsunami
tsunami,38.5,144,JAPAN,Japan,,Tsunami
tsunami,36.6,136.6,JAPAN,Japan,,Tsunami
tsunami,35.1,139.7,JAPAN,Japan,,Tsunami
tsunami,34,137.9,JAPAN,Japan,,Tsunami
tsunami,37.9,141.9,JAPAN,Japan,,Tsunami
tsunami,39.05,139.95,JAPAN,Japan,,Tsunami
tsunami,24,124.3,JAPAN,Japan,,Tsunami
tsunami,32.75,130.3,JAPAN,Japan,,Tsunami
tsunami,33.1,135,JAPAN,Japan,,Tsunami
tsunami,36.7,137.3,JAPAN,Japan,,Tsunami
tsunami,39,143,JAPAN,Japan,,Tsunami
tsunami,43.3,147.3,JAPAN,Japan,,Tsunami
tsunami,32.7,132.3,JAPAN,Japan,,Tsunami
tsunami,40.5,142,JAPAN,Japan,,Tsunami
tsunami,34.5,141.5,JAPAN,Japan,,Tsunami
tsunami,36.5,141,JAPAN,Japan,,Tsunami
tsunami,33,130,JAPAN,Japan,,Tsunami
tsunami,42.5,145.5,JAPAN,Japan,,Tsunami
tsunami,37,136.8,JAPAN,Japan,,Tsunami
tsunami,38.3,142.9,JAPAN,Japan,,Tsunami
tsunami,31.58,130.67,JAPAN,Japan,,Tsunami
tsunami,28,130,JAPAN,Japan,,Tsunami
tsunami,35.4,136.3,JAPAN,Japan,,Tsunami
tsunami,34.5,141.5,JAPAN,Japan,,Tsunami
tsunami,40.5,142.5,JAPAN,Japan,,Tsunami
tsunami,40.6,142.3,JAPAN,Japan,,Tsunami
tsunami,40.5,142.5,JAPAN,Japan,,Tsunami
tsunami,28,130.3,JAPAN,Japan,,Tsunami
tsunami,31.9,132,JAPAN,Japan,,Tsunami
tsunami,38.6,142,JAPAN,Japan,,Tsunami
tsunami,38,143.7,JAPAN,Japan,,Tsunami
tsunami,38.1,141.9,JAPAN,Japan,,Tsunami
tsunami,38.9,139.8,JAPAN,Japan,,Tsunami
tsunami,42.5,146,JAPAN,Japan,,Tsunami
tsunami,34.9,132,JAPAN,Japan,,Tsunami
tsunami,37.4,142.6,JAPAN,Japan,,Tsunami
tsunami,39.5,144,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,37,141.7,JAPAN,Japan,,Tsunami
tsunami,40.9,142.1,JAPAN,Japan,,Tsunami
tsunami,40,143.2,JAPAN,Japan,,Tsunami
tsunami,42.2,143.9,JAPAN,Japan,,Tsunami
tsunami,40.3,142.5,JAPAN,Japan,,Tsunami
tsunami,37.5,143.2,JAPAN,Japan,,Tsunami
tsunami,41.2,143.3,JAPAN,Japan,,Tsunami
tsunami,36.7,141.4,JAPAN,Japan,,Tsunami
tsunami,34.2,142,JAPAN,Japan,,Tsunami
tsunami,40.3,139,JAPAN,Japan,,Tsunami
tsunami,40.4,138.9,JAPAN,Japan,,Tsunami
tsunami,41.8,142.4,JAPAN,Japan,,Tsunami
tsunami,38.073,142.741,JAPAN,Japan,,Tsunami
tsunami,42.9,145.6,JAPAN,Japan,,Tsunami
tsunami,29.6,131.8,JAPAN,Japan,,Tsunami
tsunami,36.2,141.9,JAPAN,Japan,,Tsunami
tsunami,36,141.9,JAPAN,Japan,,Tsunami
tsunami,36,142.3,JAPAN,Japan,,Tsunami
tsunami,39.4,143.7,JAPAN,Japan,,Tsunami
tsunami,39.8,143.4,JAPAN,Japan,,Tsunami
tsunami,37.5,142.2,JAPAN,Japan,,Tsunami
tsunami,44.3,144.1,JAPAN,Japan,,Tsunami
tsunami,38.9,142.2,JAPAN,Japan,,Tsunami
tsunami,33.1,135.6,JAPAN,Japan,,Tsunami
tsunami,43.8,141,JAPAN,Japan,,Tsunami
tsunami,32.3,132,JAPAN,Japan,,Tsunami
tsunami,36.7,142.1,JAPAN,Japan,,Tsunami
tsunami,37,141.5,JAPAN,Japan,,Tsunami
tsunami,42.7,145.7,JAPAN,Japan,,Tsunami
tsunami,37,142.2,JAPAN,Japan,,Tsunami
tsunami,37.9,142,JAPAN,Japan,,Tsunami
tsunami,35.4,141.8,JAPAN,Japan,,Tsunami
tsunami,38.2,142.2,JAPAN,Japan,,Tsunami
tsunami,40.7,144.3,JAPAN,Japan,,Tsunami
tsunami,39.9,143.7,JAPAN,Japan,,Tsunami
tsunami,36.6,141.4,JAPAN,Japan,,Tsunami
tsunami,38.1,142.4,JAPAN,Japan,,Tsunami
tsunami,31.7,132.2,JAPAN,Japan,,Tsunami
tsunami,32.3,132.5,JAPAN,Japan,,Tsunami
tsunami,31.6,131.8,JAPAN,Japan,,Tsunami
tsunami,34,141.7,JAPAN,Japan,,Tsunami
tsunami,41.7,143.6,JAPAN,Japan,,Tsunami
tsunami,34.7,137.2,JAPAN,Japan,,Tsunami
tsunami,40.1,139.5,JAPAN,Japan,,Tsunami
tsunami,37.5,141.8,JAPAN,Japan,,Tsunami
tsunami,37.2,141.7,JAPAN,Japan,,Tsunami
tsunami,37.1,141.7,JAPAN,Japan,,Tsunami
tsunami,25.320999999999998,125.115,JAPAN,Japan,,Tsunami
tsunami,32.2,132.1,JAPAN,Japan,,Tsunami
tsunami,41.2,142.5,JAPAN,Japan,,Tsunami
tsunami,35.6,135.1,JAPAN,Japan,,Tsunami
tsunami,34.9,140.2,JAPAN,Japan,,Tsunami
tsunami,44.2,139.5,JAPAN,Japan,,Tsunami
tsunami,43.6,144.3,JAPAN,Japan,,Tsunami
tsunami,38.65,139.2,JAPAN,Japan,,Tsunami
tsunami,42.15,143.85,JAPAN,Japan,,Tsunami
tsunami,32,132.1,JAPAN,Japan,,Tsunami
tsunami,40.8,143.2,JAPAN,Japan,,Tsunami
tsunami,35.1,139.5,JAPAN,Japan,,Tsunami
tsunami,39.224000000000004,144.622,JAPAN,Japan,,Tsunami
tsunami,34,137.1,JAPAN,Japan,,Tsunami
tsunami,33,135.6,JAPAN,Japan,,Tsunami
tsunami,23.346,124.09,JAPAN,Japan,,Tsunami
tsunami,31.448,140.036,JAPAN,Japan,,Tsunami
tsunami,36.988,141.689,JAPAN,Japan,,Tsunami
tsunami,37.812,142.619,JAPAN,Japan,,Tsunami
tsunami,31.885,131.468,JAPAN,Japan,,Tsunami
tsunami,40.608000000000004,143.683,JAPAN,Japan,,Tsunami
tsunami,33.266999999999996,138.643,JAPAN,Japan,,Tsunami
tsunami,36.194,141.702,JAPAN,Japan,,Tsunami
tsunami,40.232,143.703,JAPAN,Japan,,Tsunami
tsunami,31.789,131.314,JAPAN,Japan,,Tsunami
tsunami,31.555,139.931,JAPAN,Japan,,Tsunami
tsunami,28.094,130.148,JAPAN,Japan,,Tsunami
tsunami,27.929000000000002,130.175,JAPAN,Japan,,Tsunami
tsunami,41.985,139.839,JAPAN,Japan,,Tsunami
tsunami,39.419000000000004,143.33,JAPAN,Japan,,Tsunami
tsunami,34.705999999999996,139.252,JAPAN,Japan,,Tsunami
tsunami,39.571,143.333,JAPAN,Japan,,Tsunami
tsunami,37.446999999999996,137.865,JAPAN,Japan,,Tsunami
tsunami,34.006,141.5,JAPAN,Japan,,Tsunami
tsunami,41.346000000000004,139.099,JAPAN,Japan,,Tsunami
tsunami,40.249,138.94799999999998,JAPAN,Japan,,Tsunami
tsunami,33.826,139.434,JAPAN,Japan,,Tsunami
tsunami,38.64,142.75,JAPAN,Japan,,Tsunami
tsunami,41.4,143.5,JAPAN,Japan,,Tsunami
tsunami,32.2,131.7,JAPAN,Japan,,Tsunami
tsunami,32.2,132.1,JAPAN,Japan,,Tsunami
tsunami,33.3,132.2,JAPAN,Japan,,Tsunami
tsunami,30.568,131.093,JAPAN,Japan,,Tsunami
tsunami,33.184,137.071,JAPAN,Japan,,Tsunami
tsunami,33.07,136.618,JAPAN,Japan,,Tsunami
tsunami,34.221,139.131,JAPAN,Japan,,Tsunami
tsunami,34.583,135.018,JAPAN,Japan,,Tsunami
tsunami,40.525,143.41899999999998,JAPAN,Japan,,Tsunami
tsunami,37.634,137.245,JAPAN,Japan,,Tsunami
tsunami,39.836999999999996,142.76,JAPAN,Japan,,Tsunami
tsunami,32.034,131.83700000000002,JAPAN,Japan,,Tsunami
tsunami,32.385999999999996,131.945,JAPAN,Japan,,Tsunami
tsunami,42.158,142.361,JAPAN,Japan,,Tsunami
tsunami,34.808,139.181,JAPAN,Japan,,Tsunami
tsunami,38.19,142.03,JAPAN,Japan,,Tsunami
tsunami,34.809,139.259,JAPAN,Japan,,Tsunami
tsunami,34.6,138.7,JAPAN,Japan,,Tsunami
tsunami,43.2,145.8,JAPAN,Japan,,Tsunami
tsunami,33.3,140.7,JAPAN,Japan,,Tsunami
tsunami,33.3,140.8,JAPAN,Japan,,Tsunami
tsunami,39.4,143.1,JAPAN,Japan,,Tsunami
tsunami,41.5,142.7,JAPAN,Japan,,Tsunami
tsunami,41.815,143.91,JAPAN,Japan,,Tsunami
tsunami,40.461999999999996,139.102,JAPAN,Japan,,Tsunami
tsunami,42.851000000000006,139.197,JAPAN,Japan,,Tsunami
tsunami,34.064,141.491,JAPAN,Japan,,Tsunami
tsunami,38.275999999999996,142.039,JAPAN,Japan,,Tsunami
tsunami,38.107,144.89600000000002,JAPAN,Japan,,Tsunami
tsunami,34.2,129.3,JAPAN,Japan,,Tsunami
tsunami,33,135.5,JAPAN,Japan,,Tsunami
tsunami,43.006,145.119,JAPAN,Japan,,Tsunami
tsunami,33.5,135.2,JAPAN,Japan,,Tsunami
tsunami,33.5,138.5,JAPAN,Japan,,Tsunami
tsunami,34.1,137.8,JAPAN,Japan,,Tsunami
tsunami,37.336,136.588,JAPAN,Japan,,Tsunami
tsunami,31.959,141.878,JAPAN,Japan,,Tsunami
tsunami,37.57,138.47799999999998,JAPAN,Japan,,Tsunami
tsunami,33.900999999999996,139.376,JAPAN,Japan,,Tsunami
tsunami,34.319,139.26,JAPAN,Japan,,Tsunami
tsunami,37.552,142.214,JAPAN,Japan,,Tsunami
tsunami,41.891999999999996,143.754,JAPAN,Japan,,Tsunami
tsunami,34.743,138.264,JAPAN,Japan,,Tsunami
tsunami,25.93,128.425,JAPAN,Japan,,Tsunami
tsunami,26.901,143.69799999999998,JAPAN,Japan,,Tsunami
tsunami,38.435,142.842,JAPAN,Japan,,Tsunami
tsunami,38.297,142.372,JAPAN,Japan,,Tsunami
tsunami,27.07,142.21,JAPAN,Japan,,Tsunami
tsunami,37.7,141.7,JAPAN,Japan,,Tsunami
tsunami,35.1,138.75,JAPAN,Japan,,Tsunami
tsunami,40.4,139,JAPAN,Japan,,Tsunami
tsunami,38.034,143.264,JAPAN,Japan,,Tsunami
tsunami,32.5,134.5,JAPAN,Japan,,Tsunami
tsunami,32.536,141.641,JAPAN,Japan,,Tsunami
tsunami,33.4,134.7,JAPAN,Japan,,Tsunami
tsunami,36.2,142.2,JAPAN,Japan,,Tsunami
tsunami,38.275999999999996,141.588,JAPAN,Japan,,Tsunami
tsunami,40.887,144.944,JAPAN,Japan,,Tsunami
tsunami,27.07,142.21,JAPAN,Japan,,Tsunami
tsunami,37.89,143.94899999999998,JAPAN,Japan,,Tsunami
tsunami,26.2,127.6,JAPAN,Japan,,Tsunami
tsunami,35.6,139.7,JAPAN,Japan,,Tsunami
tsunami,39.64,141.96,JAPAN,Japan,,Tsunami
tsunami,34.6,137.6,JAPAN,Japan,,Tsunami
tsunami,37.2,144.6,JAPAN,Japan,,Tsunami
tsunami,32.1,139.85,JAPAN,Japan,,Tsunami
tsunami,37.005,142.453,JAPAN,Japan,,Tsunami
tsunami,39.856,142.881,JAPAN,Japan,,Tsunami
tsunami,31.529,140.213,JAPAN,Japan,,Tsunami
tsunami,31.000999999999998,128.873,JAPAN,Japan,,Tsunami
tsunami,37.393,141.387,JAPAN,Japan,,Tsunami
tsunami,38.646,139.472,JAPAN,Japan,,Tsunami
tsunami,40.394,143.68,JAPAN,Japan,,Tsunami
tsunami,39.027,143.441,JAPAN,Japan,,Tsunami
volcano,34.5,131.6,Japan,Japan,,Volcano
volcano,37.647,140.281,Japan,Japan,,Volcano
volcano,31.593,130.657,Japan,Japan,,Volcano
volcano,36.56,139.193,Japan,Japan,,Volcano
volcano,43.384,144.013,Japan,Japan,,Volcano
volcano,39.761,140.799,Japan,Japan,,Volcano
volcano,39.964,140.757,Japan,Japan,,Volcano
volcano,29.465,129.594,Japan,Japan,,Volcano
volcano,32.458,139.759,Japan,Japan,,Volcano
volcano,36.406,138.523,Japan,Japan,,Volcano
volcano,32.884,131.104,Japan,Japan,,Volcano
volcano,31.22,130.57,Japan,Japan,,Volcano
volcano,37.735,140.244,Japan,Japan,,Volcano
volcano,37.601,140.072,Japan,Japan,,Volcano
volcano,39.099,140.049,Japan,Japan,,Volcano
volcano,41.805,141.166,Japan,Japan,,Volcano
volcano,35.361,138.728,Japan,Japan,,Volcano
volcano,32.657,128.849,Japan,Japan,,Volcano
volcano,33.137,139.766,Japan,Japan,,Volcano
volcano,39.958,140.854,Japan,Japan,,Volcano
volcano,40.659,140.877,Japan,Japan,,Volcano
volcano,35.233,139.021,Japan,Japan,,Volcano
volcano,36.155,136.771,Japan,Japan,,Volcano
volcano,36.477,138.851,Japan,Japan,,Volcano
volcano,36.955,139.285,Japan,Japan,,Volcano
volcano,42.063,140.677,Japan,Japan,,Volcano
volcano,24.751,141.289,Japan,Japan,,Volcano
volcano,27.881,128.223,Japan,Japan,,Volcano
volcano,40.656,140.303,Japan,Japan,,Volcano
volcano,39.853,141.001,Japan,Japan,,Volcano
volcano,34.724,139.394,Japan,Japan,,Volcano
volcano,34.9,139.098,Japan,Japan,,Volcano
volcano,30.484,140.303,Japan,Japan,,Volcano
volcano,26.667,140.929,Japan,Japan,,Volcano
volcano,26.127,141.102,Japan,Japan,,Volcano
volcano,30.793,130.305,Japan,Japan,,Volcano
volcano,31.934,130.862,Japan,Japan,,Volcano
volcano,32.1,139.85,Japan,Japan,,Volcano
volcano,25.424,141.284,Japan,Japan,,Volcano
volcano,34.219,139.153,Japan,Japan,,Volcano
volcano,30.443,130.217,Japan,Japan,,Volcano
volcano,29.968,129.926,Japan,Japan,,Volcano
volcano,33.086,131.249,Japan,Japan,,Volcano
volcano,38.961,140.788,Japan,Japan,,Volcano
volcano,36.618,138.528,Japan,Japan,,Volcano
volcano,43.615,144.427,Japan,Japan,,Volcano
volcano,42.491,141.16,Japan,Japan,,Volcano
volcano,43.418,143.031,Japan,Japan,,Volcano
volcano,43.572,144.561,Japan,Japan,,Volcano
volcano,39.95,139.73,Japan,Japan,,Volcano
volcano,36.571,137.59,Japan,Japan,,Volcano
volcano,33.874,139.602,Japan,Japan,,Volcano
volcano,23.5,141.935,Japan,Japan,,Volcano
volcano,34.094,139.526,Japan,Japan,,Volcano
volcano,31.888,139.918,Japan,Japan,,Volcano
volcano,36.891,138.114,Japan,Japan,,Volcano
volcano,29.859,129.857,Japan,Japan,,Volcano
volcano,36.765,139.491,Japan,Japan,,Volcano
volcano,38.729,140.734,Japan,Japan,,Volcano
volcano,37.125,139.963,Japan,Japan,,Volcano
volcano,36.921,138.036,Japan,Japan,,Volcano
volcano,34.397,139.27,Japan,Japan,,Volcano
volcano,36.799,139.376,Japan,Japan,,Volcano
